#Table1
ra,dec,u,g,r,i,z
133.097824257907,12.123733887004,24.57523,23.09532,21.59224,20.17785,19.46951
133.097797057238,12.1244944693798,24.90495,22.15779,21.24969,20.60724,20.3515
133.100122846335,12.1291674541352,21.57038,21.11765,21.40532,21.44517,21.90022
133.082330864211,12.2184764300676,21.01501,21.0894,21.0562,20.63533,20.60307
133.102457383857,12.2141588814801,20.9411,19.85905,19.45754,19.3381,19.32183
133.142753216721,12.1363711183409,22.54763,22.90116,21.04401,20.36049,19.75023
133.141387928251,12.1535432986211,21.05711,20.3201,19.97405,19.91054,19.66989
133.140666599214,12.1604310011512,21.34004,20.23477,19.92949,19.78139,19.75788
133.119371970481,12.2527002141559,20.9538,21.07283,20.77492,20.59237,20.94102
133.146895099505,12.1800354087818,21.60675,21.56433,20.9884,20.83425,20.7182
132.994505070913,12.245256484883,25.36089,21.36717,20.29559,19.90233,19.52095
132.994703070121,12.2483738066833,26.22984,22.65964,20.61167,20.17065,19.61825
132.995147626176,12.250418448918,24.08088,22.07201,20.89396,20.44053,19.92522
133.034666213244,12.0937240650585,25.08483,22.05821,20.88069,20.22705,19.8667
133.033910698393,12.0981040029646,23.31134,21.91858,20.42732,19.34544,18.71482
132.990392346686,12.2733286973786,26.29245,21.44271,19.90044,19.12739,18.47287
133.019358670225,12.1634185007631,22.90454,21.96705,20.86886,20.81241,20.30322
132.994565179328,12.2628455705097,26.21943,21.59442,20.71869,20.31193,19.70365
132.995061877364,12.2640678313862,25.51571,24.67354,21.74464,21.17552,22.22256
133.006256192455,12.2193024290417,23.53907,21.39693,20.03075,18.9941,18.35064
133.038858644039,12.0932593501069,21.92531,22.30047,21.55063,20.75208,21.51575
133.027180862619,12.1417519125489,25.21613,22.46533,21.07677,19.61966,18.93784
133.021682333962,12.1685749461199,21.84005,21.03468,20.77159,20.53407,20.15768
133.034548132552,12.1182623463762,22.43526,22.48526,21.61186,23.26162,21.36151
133.00214252403,12.2505972651662,23.49469,22.66524,21.01624,19.41352,18.46346
133.000812279304,12.2567870963615,22.38958,21.78394,20.09274,19.56894,19.05223
132.995576724539,12.2790628347782,22.35047,20.98224,19.57387,19.00026,18.54137
133.017890024355,12.1921584305516,23.47783,21.70887,20.49266,19.80488,19.18229
133.03216086393,12.1349909701095,21.6903,21.66005,20.91136,20.79066,20.336
133.016174097572,12.2023995637382,26.56626,21.02008,19.58691,18.95022,18.49716
133.034482483118,12.1308569529427,25.37863,22.19899,20.79839,19.8906,19.42896
133.035987656042,12.1327608003912,24.60964,21.62447,20.69319,20.18561,20.01287
133.002045062749,12.2638744900806,24.83143,22.3993,21.34622,21.58382,20.85194
133.007505428252,12.2456173065602,24.75545,21.80426,20.88163,20.35953,19.66248
133.022304587021,12.1865655236434,22.14992,22.16001,21.98612,24.8044,22.19787
133.016727194116,12.2140059925184,22.45852,21.10698,20.45698,19.97686,20.09196
133.033174569623,12.1462070949853,26.07344,22.3113,21.71156,21.80973,21.45966
133.040362021455,12.1222048204685,25.90511,22.28421,21.06326,20.62211,20.22475
133.041285272419,12.1206409362163,23.98212,25.1066,21.46795,21.08952,21.6157
133.051315410632,12.0871580438743,23.11185,22.23769,21.72641,21.49187,21.05492
133.00547381589,12.2736793592366,26.84782,21.96037,20.38417,19.51995,18.85773
133.006111207607,12.2720178231812,25.21702,24.28786,21.30852,20.79579,22.17442
133.008200025725,12.2677906279174,23.66496,22.02631,21.1059,21.02187,20.55444
133.048937403666,12.107335926089,25.18957,22.50846,21.22189,20.76389,20.43073
133.037643881131,12.1562188303701,22.98916,22.15278,20.6069,19.63536,19.32623
133.037589471706,12.1547204031248,23.0854,22.32264,21.94748,22.1521,21.99788
133.054568074864,12.0928162436537,23.69146,21.52941,21.03432,20.92265,20.49275
133.039285413247,12.1541399087546,22.51569,22.94306,22.16607,21.92155,21.67423
133.036116190208,12.1797549936817,22.01294,22.50287,21.69288,21.04235,20.47471
133.061315726388,12.0870363780792,23.36115,21.55726,20.06678,18.82774,18.18995
133.061103995998,12.0969707962544,23.92069,21.03695,19.5284,18.76501,18.3304
133.025479958838,12.2413541741006,25.6007,22.03394,20.79367,19.87104,19.21647
133.016245665437,12.2830979219521,23.67321,20.83626,19.43021,18.86534,18.54029
133.0370142346,12.2053178708389,25.32873,22.66419,21.32792,19.9332,19.10468
133.022173572295,12.2712494387171,24.74337,22.53724,21.82178,21.53543,20.75643
133.047073635875,12.1728769411349,26.02308,22.34496,20.96416,19.63726,18.96391
133.063563609885,12.1194102796227,23.36503,22.46002,21.35791,20.42804,19.70597
133.074930501037,12.0886422519707,23.09035,20.56282,19.68691,19.3497,19.20875
133.034291635478,12.2509146891124,26.49396,22.10587,20.92085,20.50772,19.93817
133.065451602647,12.131147304205,23.13632,22.27094,22.30009,22.10902,21.54374
133.052899435057,12.1846748606299,23.92361,22.03238,20.82661,20.27249,19.65177
133.030700603626,12.2807007874426,24.69249,21.51461,20.14068,19.50204,18.91532
133.037861008445,12.25768564876,22.89553,21.7646,20.32653,19.75888,19.56363
133.066249258256,12.1474515969307,23.30368,21.77921,21.18471,20.55656,19.96222
133.065738244904,12.1480250534174,23.37076,21.93452,22.09893,21.61975,21.88531
133.066598330828,12.1452961094833,26.35967,22.7301,21.67152,21.62141,20.9652
133.07303682628,12.1274154806565,26.89438,22.55166,20.9846,19.90499,19.35118
133.047796844333,12.2327123022151,25.1901,22.4901,21.4914,21.13004,21.11639
133.042449780333,12.2565117714938,25.01714,22.22783,20.41972,19.08489,18.36956
133.040020871965,12.2679065433293,23.93306,22.63295,21.48698,21.69374,21.13745
133.046090328315,12.2440350673901,25.28888,21.98076,20.72452,20.1842,19.87118
133.046909069448,12.2426302596783,22.73978,21.48839,21.07237,20.73225,21.67961
133.077911881531,12.1183481674711,23.23002,21.70077,20.78295,20.19778,20.63744
133.060439024652,12.1927477184157,22.51559,22.46411,21.60335,21.21308,20.85964
133.04398254661,12.2647281204599,26.7725,21.9372,20.29626,19.6777,19.16641
133.040828747292,12.2817533045876,23.26265,21.79553,20.51663,19.56941,19.04468
133.086770327341,12.0969647289573,23.29628,22.58513,21.50462,21.12479,21.13411
133.050537569171,12.2557113147319,25.77239,22.35167,20.83387,19.99714,20.08211
133.059117022375,12.2235214048216,24.63014,22.59849,21.7751,21.49579,21.15811
133.06564815756,12.2002475166588,24.49315,22.31177,21.4518,21.1631,21.14019
133.071914236379,12.1747676995082,23.72839,22.73998,21.81238,21.27667,21.60232
133.080116986401,12.1469773864801,22.99861,21.75958,20.88957,20.39226,22.1882
133.079977941481,12.1491646168635,23.46119,24.43414,21.26073,20.59317,20.02132
133.074171346164,12.1708770857052,24.07003,21.50003,20.95646,20.70441,20.83736
133.093598820317,12.0957986200188,24.58548,21.49673,20.05804,19.13025,18.58423
133.055271695019,12.2536016097625,22.21227,21.28475,20.97562,20.7961,20.87647
133.061575523178,12.2320253166287,23.38579,21.70431,20.51817,19.82739,19.38805
133.059708298878,12.2416639623179,22.32253,22.21164,23.64007,22.4098,22.67765
133.054538305612,12.2645747125902,23.19935,22.60338,21.28838,20.6431,20.46801
133.060869437232,12.2649697698413,23.1566,22.2175,21.65009,21.46763,22.01556
133.085514781666,12.1676974714775,23.31878,21.68716,21.19197,20.99691,20.82739
133.057005673213,12.2819543226306,23.23639,22.11903,20.91753,19.56268,18.93722
133.086021102816,12.1707671583024,22.50305,22.12257,21.57555,21.26281,21.08724
133.092896967463,12.147291496773,22.59659,21.74115,21.79435,21.01435,24.54411
133.072220693966,12.232609444907,22.61106,22.6515,21.76477,21.34457,21.25303
133.071414064197,12.2417230217374,25.25488,22.11468,20.96673,20.87011,20.49971
133.070296751913,12.2402170267228,24.2961,22.22466,21.97441,21.67502,21.80822
133.090954160818,12.1674380709041,21.48072,20.31879,19.95174,19.69611,19.74666
133.061080825267,12.2943319122937,21.50847,20.51195,19.58576,19.33114,18.9379
133.076724881155,12.2315337757114,22.81185,22.08803,21.58897,21.54996,20.48642
133.109813879367,12.0993426361613,23.92687,22.13794,21.54631,21.36731,21.24053
133.107991463296,12.1107803724338,22.30281,20.59115,19.88956,19.60864,19.1004
133.07590528093,12.240979364395,22.72033,21.39511,20.75836,20.90758,21.49924
133.063724419802,12.2912324873782,21.49911,19.53515,19.22963,18.53151,18.83308
133.112366156038,12.0981631193601,21.82537,20.93223,19.52782,19.06342,18.79141
133.066442264652,12.2830269824982,24.56786,21.42446,20.08962,19.26298,18.91193
133.094890848866,12.1694065050183,22.95955,21.64928,20.15936,18.87402,18.20236
133.084444953305,12.2128125308323,23.4606,21.66385,21.01611,20.57837,20.0777
133.076774238509,12.2443190473835,22.20183,21.74456,21.01117,20.95591,19.84842
133.084546319157,12.2161773299055,26.65858,22.22229,20.50673,19.31426,18.73493
133.105353580179,12.1356282249172,23.15962,22.40311,21.20896,21.24982,20.84714
133.112434143716,12.1085780414308,22.4135,22.22463,21.34119,21.17569,20.76799
133.114522550631,12.1017843524761,23.65665,22.41767,20.59163,19.42828,18.93534
133.071160217519,12.278614090948,24.33134,22.26037,21.56726,21.99973,20.61828
133.10044700886,12.1686957219343,22.44744,21.06018,20.15581,19.84107,19.68102
133.073728195284,12.2760718564647,23.26335,21.39888,19.74144,19.07815,18.71221
133.071736305459,12.2756314799452,24.7311,22.29859,21.27634,20.63424,20.05747
133.099815935454,12.176546948445,22.75728,22.57451,21.4978,21.30499,21.56538
133.120421458698,12.0964440261766,22.51521,22.30956,21.47268,21.14973,21.35718
133.113778521647,12.1239430520274,22.94978,22.75259,22.04733,21.2323,22.68384
133.115399416733,12.1186335857589,23.27968,22.1793,20.6395,19.61315,19.14118
133.110891978608,12.1405297046773,22.40114,21.69077,20.71028,20.33106,19.87337
133.074824542861,12.2843363539496,23.14462,22.6425,22.89306,22.25699,22.93585
133.10161276702,12.1818731429089,23.06339,21.58096,20.38191,19.9645,19.62329
133.084377117428,12.2513458977565,23.46313,21.75412,20.07736,19.55545,19.1222
133.116654970997,12.1222731556065,26.17053,22.52765,21.72674,21.49311,22.93896
133.076010538234,12.2876313820813,22.92303,21.79795,21.40189,21.41594,21.5061
133.1012713776,12.1875478487667,25.59948,22.16454,20.66763,19.49581,18.80503
133.099720405346,12.1875764896293,22.90594,20.99325,19.91337,19.42159,19.13885
133.092048283888,12.2256519839241,22.66996,21.49436,20.14496,19.65418,19.22265
133.121075467444,12.1124605332392,22.73412,20.6606,19.48253,19.06236,18.8974
133.103445156237,12.1836786311476,21.74378,21.65432,20.91536,20.54551,21.3023
133.094309108879,12.2200132685891,24.76285,21.55956,20.05738,18.86435,18.19496
133.089337797953,12.2389110181308,25.29256,22.62818,21.16027,20.10539,19.87774
133.091012895948,12.2383875601463,23.37209,23.43236,21.29605,20.71169,21.86282
133.118637292605,12.1238837706108,25.79519,22.45969,21.93563,21.84184,23.02691
133.107919066497,12.1736898307068,25.67196,22.89186,22.0766,21.63613,21.89767
133.104461453801,12.1913795249745,22.66446,20.80262,19.76343,19.33006,19.08619
133.084139867698,12.273516881414,23.50379,22.20616,20.95134,20.55937,19.97175
133.082360942569,12.2743139172672,24.66999,23.98937,22.58242,21.04708,20.59543
133.126440594338,12.1047718270536,22.73889,22.43917,21.79365,21.68268,22.45153
133.092906931459,12.2406477957226,22.76196,22.17093,21.05226,20.47587,20.05978
133.124373765179,12.11672344465,22.74436,22.53074,21.72654,21.82209,20.94773
133.081487047013,12.291276263568,21.93295,20.69018,20.18927,20.08029,19.98251
133.081332586327,12.2889617776836,22.65002,20.60456,19.82443,19.42419,19.26435
133.123249670493,12.1231390697087,22.68818,22.74018,21.77101,21.3214,21.13346
133.109169744182,12.1821976015765,22.49339,21.05266,19.64353,19.03352,18.67685
133.087470479807,12.2776557652304,23.84497,20.68561,19.21602,18.70847,18.42863
133.097997328006,12.23947594996,21.71846,20.59747,20.19169,19.99515,19.79062
133.116065173373,12.1708339334514,23.1447,22.13183,21.13921,20.66999,20.72046
133.114144475853,12.1829850207509,24.75571,21.1873,19.41664,18.67989,18.39854
133.092869430876,12.2682812711235,23.25953,21.20857,19.83453,19.29761,19.04437
133.124261857312,12.1464831606744,21.89875,21.31166,20.9652,20.54806,20.82383
133.097465148653,12.2583992862348,22.23668,21.65289,20.28277,19.11607,18.36882
133.12311138055,12.1577533334899,22.52382,21.66745,20.43089,19.81745,19.35374
133.088694254345,12.2975924322013,23.58402,22.37489,23.07765,22.32862,23.30401
133.120353352761,12.176250654727,23.24196,22.07554,20.62409,19.34907,18.66676
133.100791682433,12.2575352522175,22.5782,20.77615,20.5126,20.26606,19.72224
133.125694177142,12.1605511298642,26.23228,22.5887,21.14568,20.80117,20.0977
133.125254055597,12.1629545853381,25.59039,22.74123,21.75029,20.83317,20.25879
133.09323209296,12.2930883748963,24.1928,21.53767,19.85111,18.99499,18.50258
133.137687306186,12.1178290836416,22.77076,21.27054,20.53287,20.33374,20.39764
133.09358425098,12.2981192405674,22.44614,20.23688,19.19798,18.66283,18.16675
133.130925278095,12.150041780552,21.3658,20.52358,19.51615,19.06557,18.68324
133.12991445215,12.1575668371935,24.28205,21.24821,20.15336,19.79419,19.498
133.124443259424,12.1800900317327,26.10775,21.11194,19.83551,19.1645,18.88941
133.100136782403,12.2821398187678,23.53217,21.53119,20.81412,20.53489,20.45485
133.123037328236,12.1952079473931,21.72304,21.45486,20.7305,20.53158,19.99947
133.125390321966,12.1954829343707,24.50092,24.11172,21.19064,20.57505,21.04158
133.146400149368,12.1103115083758,23.53727,22.72287,22.13082,21.4468,21.59318
133.147769932421,12.1089611563421,21.03683,19.80438,19.43843,19.20553,19.69905
133.128773527975,12.1814564167497,22.73194,22.97363,21.85986,21.2078,20.54926
133.14310752915,12.1300414395487,22.34823,21.6656,21.00381,20.59054,20.54132
133.108449762317,12.2849557654329,21.79853,20.5399,19.77755,19.42932,19.23948
133.126433366751,12.2144254478207,24.67654,21.79231,20.47584,19.44419,18.99085
133.154947897856,12.1078161121284,22.35721,20.93439,20.10351,19.66705,19.68709
133.131307887771,12.2033139981194,23.909,21.13387,20.0054,19.45529,19.22182
133.111382261979,12.2955155089026,23.63704,21.27317,20.64887,20.60462,20.77263
133.160682057976,12.1057412491721,24.90873,22.88098,21.1793,19.70516,18.88428
133.115469170922,12.2884840665174,25.60768,22.29704,21.37646,20.56847,20.09493
133.161360322546,12.1096465970082,25.36462,22.34046,20.45583,19.64877,19.08684
133.16282894535,12.1076213979649,22.85422,21.27069,20.4515,20.13914,19.99806
133.151452443628,12.1531105244901,23.60883,21.21327,20.71597,20.45632,20.47114
133.146500960413,12.1770061839688,25.46854,22.00146,20.83284,19.33929,18.58825
133.128317652959,12.2529409882364,21.82011,20.85397,20.33556,20.09546,20.03346
133.16367023026,12.1124887201898,24.49154,22.27901,20.83764,20.15552,19.97335
133.148115916419,12.173977598187,23.86679,22.49522,22.33652,21.90981,21.66297
133.130939548013,12.2468041795915,24.58785,22.29667,21.561,21.39593,22.06381
133.137106549777,12.2154741981419,23.47643,23.09022,21.31932,20.16648,19.94583
133.127246807932,12.266779197557,23.511,22.47878,21.02093,20.15297,19.53211
133.163186415244,12.1276565101933,25.8751,22.33196,20.78095,20.13828,19.75051
133.148406802752,12.1947843553776,24.4175,22.35078,21.10623,20.43391,19.862
133.130059756438,12.2712268333501,22.55288,21.87472,21.20874,21.17319,22.3097
133.145279768196,12.2106186402465,21.61031,21.52072,20.23384,19.05232,18.46407
133.171549586754,12.1101802102357,25.2039,22.05813,20.48119,19.7029,19.03775
133.153610312818,12.1754044794969,26.55017,23.09319,21.25449,19.69873,18.72589
133.139996633549,12.2422669222643,25.4042,22.6841,21.38949,19.96919,19.22712
133.163687596809,12.1495846341919,23.15135,22.18213,21.01918,20.22385,19.80309
133.175075436811,12.1134867831737,25.39073,21.60779,20.34468,19.88927,19.63536
133.150287643186,12.2125592665704,23.29976,21.76393,20.8787,20.74339,20.23961
133.141596304711,12.2540419778209,22.75283,21.21153,20.77749,20.63799,20.08778
133.1443370134,12.2382263917883,24.78388,24.43643,22.1271,21.02355,20.16555
133.144999190001,12.2399236925593,23.91622,22.09793,21.71436,20.95232,20.76029
133.145975350377,12.2381758071731,24.23641,23.56783,21.28284,20.77787,20.20359
133.130674073253,12.2979244881521,23.52801,22.87976,23.91489,22.76972,23.98311
133.176674615572,12.118335257751,24.73998,21.16335,19.80446,19.24768,18.92527
133.17828005107,12.1116739615464,23.96783,22.181,21.39099,21.1805,20.422
133.156464300252,12.2002599898283,21.34571,20.53656,19.81776,19.60912,19.51541
133.165769378437,12.164816432217,24.44033,22.26499,20.67415,19.23764,18.48141
133.161697569205,12.1856948591616,22.51375,22.54041,22.29072,21.92423,20.64277
133.159375299732,12.1983835921834,22.46399,22.48877,22.09207,21.69173,21.91733
133.159288100848,12.2038455438121,22.84786,21.38778,20.94763,20.54701,21.12309
133.179926344661,12.1296784615514,25.63434,22.06288,21.54487,21.47428,23.15561
133.001962361018,12.2271198177176,26.59119,23.73512,21.62306,21.44772,20.41561
133.003411437179,12.2231519428021,22.91846,23.50104,21.56834,21.32528,22.75403
133.014931778715,12.2089251618804,25.55147,24.61431,22.15344,22.37845,21.74555
133.008702060647,12.2405276764428,23.66838,23.35277,21.9637,21.05698,21.37091
133.01080420199,12.2388447003846,26.21824,23.32019,22.06101,21.20554,21.03878
133.010920649589,12.2443080808412,24.56631,23.40587,21.85192,21.68439,20.90165
133.015093492971,12.2299714125431,25.71696,23.50119,21.58909,20.79579,20.43959
133.038649061687,12.1370231229971,26.56225,24.7324,21.75943,20.35054,19.48585
133.030222697844,12.172590183998,26.99177,23.23783,21.00576,20.30317,19.86518
133.035272485621,12.1571914873569,26.96442,24.05167,22.08461,21.01504,20.21956
133.032414246369,12.1688088110704,23.27072,23.09487,21.82822,22.0601,21.58367
133.015655487495,12.2389830392457,25.61768,23.25571,21.98068,21.56979,20.93642
133.019225243836,12.2304427394993,22.99877,23.53005,21.6353,20.54558,19.92148
