intentType,obs_collection,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,proposal_id,proposal_pi,dataproduct_type,calib_level,t_min,t_max,t_exptime,em_min,em_max,obs_title,t_obs_release,proposal_type,sequence_number,s_region,jpegURL,mtFlag,srcDen,obsid,objID,distance,MatchID,MatchRA,MatchDEC,dstArcSec,skyVersion,run,rerun,camcol,field,obj,mode,nChild,type,clean,probPSF,insideMask,flags,flags_u,flags_g,flags_r,flags_i,flags_z,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,petroR50_r,petroR90_r,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,fracDeV_u,fracDeV_g,fracDeV_r,fracDeV_i,fracDeV_z,psffwhm_u,psffwhm_g,psffwhm_r,psffwhm_i,psffwhm_z,resolveStatus,thingId,balkanId,nObserve,nDetect,calibStatus_u,calibStatus_g,calibStatus_r,calibStatus_i,calibStatus_z,cx,cy,cz,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,htmID,fieldID,specObjID,size
science,K2,Kepler,hlsp_k2sff,kepler,OPTICAL,k2sff211410874,,k2sff211410874-c05_lc,132.745468,11.805346,,,timeseries,2,57139.0959716435,57213.9442542824,1800,418400000000,905000000000,,NaN,hlsp_k2sff,5,POLYGON ICRS 132.74319797 11.80756800 132.74319800 11.80312400 132.74773800 11.80312400 132.74773803 11.80756800,http://archive.stsci.edu/hlsps/k2sff/c05/211400000/10874/hlsp_k2sff_k2_lightcurve_211410874-c05_kepler_v1_llc.png,False,5885,9200169445,9200169445,272.495934786707,1237671125370339469,132.74543057221,11.8053307823719,0.142815324899842,2,5972,301,6,117,141,1,0,6,1,1,0,202344802684944,302157840,302153744,4503599930441744,299656501257469968,302153744,15.24533,14.01476,13.65825,15.03094,13.48612,0.01368857,0.007860633,0.01761696,0.01309096,0.01062009,15.28769,14.04006,13.67238,14.42129,13.52784,0.00324141,0.003326571,0.004833073,0.004687383,0.001642055,0.7525921,1.622804,15.24277,14.01136,13.63035,15.42073,13.49138,0.004177566,0.00304751,0.002971925,0.01222693,0.003482246,15.23959,14.00446,13.63035,14.48794,13.48212,0.004168735,0.003038478,0.002971925,0.01020118,0.003464504,0.8698057,1,0,0,1,1.511099,1.39398,1.384762,1.366719,1.341774,257,217707027,5063117,2,2,24577,24577,24577,24577,24577,-0.664385668592082,0.718843370883304,0.204587124488761,0.1426108,0.1111213,0.07687324,0.05712505,0.04249055,16298257590316,1237671125370339328,0,1.52014108693209
science,K2,Kepler,hlsp_k2sff,kepler,OPTICAL,k2sff211412674,,k2sff211412674-c05_lc,132.736099,11.83185,,,timeseries,2,57139.0959716435,57213.9442542824,1800,418400000000,905000000000,,NaN,hlsp_k2sff,5,POLYGON ICRS 132.73382875 11.83407200 132.73382878 11.82962800 132.73836922 11.82962800 132.73836925 11.83407200,http://archive.stsci.edu/hlsps/k2sff/c05/211400000/12674/hlsp_k2sff_k2_lightcurve_211412674-c05_kepler_v1_llc.png,False,5885,9200168064,9200168064,323.361141030373,1237671125370339442,132.736063313347,11.8318311423412,0.142898108707705,2,5972,301,6,117,114,1,0,6,1,1,0,35255507619856,268468240,268603408,4503599895838736,268603408,268468240,16.35648,14.9501,14.48202,14.29934,14.26064,0.01431475,0.007776204,0.01749868,0.007130947,0.01073323,16.39915,14.97353,14.49427,14.35088,14.29216,0.005479462,0.00117514,0.001062708,0.001163063,0.002322853,0.7595465,1.639307,16.35472,14.93505,14.45323,14.29358,14.25067,0.006074365,0.003122168,0.003019006,0.003109442,0.003789913,16.35717,14.93536,14.45323,14.29241,14.25031,0.006069805,0.003121404,0.003019006,0.003106456,0.003784872,0,1,1,0,1,1.513366,1.404602,1.395968,1.392442,1.365785,257,217707011,5063117,2,2,24577,24577,24577,24577,24577,-0.664203850469076,0.718882403328187,0.20503983809773,0.1469644,0.1145137,0.07922003,0.05886897,0.0437877,16298257472022,1237671125370339328,3.00288837073827E+18,1.53473352722484
science,K2,Kepler,hlsp_k2sff,kepler,OPTICAL,k2sff211418426,,k2sff211418426-c05_lc,132.71521,11.917902,,,timeseries,2,57139.0959716435,57213.9442542824,1800,418400000000,905000000000,,NaN,hlsp_k2sff,5,POLYGON ICRS 132.71293903 11.92012400 132.71293907 11.91568000 132.71748093 11.91568000 132.71748097 11.92012400,http://archive.stsci.edu/hlsps/k2sff/c05/211400000/18426/hlsp_k2sff_k2_lightcurve_211418426-c05_kepler_v1_llc.png,False,5885,9200168399,9200168399,562.960898171913,1237671125370339973,132.715177398727,11.9178781732286,0.143333889192451,2,5972,301,6,117,645,1,0,6,1,1,0,68987912192,275280592896,268468224,4503599895838720,268468224,275146375168,20.88716,18.1535,16.94175,16.45415,16.19942,0.07044529,0.009151849,0.01771793,0.007593634,0.01197304,21.04036,18.20014,16.96193,16.50416,16.24369,0.1362987,0.00606535,0.003449528,0.003350761,0.00764969,0.7763955,1.650825,20.93609,18.15698,16.92143,16.44774,16.19465,0.07801013,0.006081457,0.004219901,0.004143798,0.006835959,20.91442,18.1622,16.92143,16.45053,16.20111,0.07770855,0.006218222,0.004219901,0.00414248,0.007355158,1,1,0,1,1,1.520871,1.469695,1.439459,1.487003,1.461518,257,217706785,5063110,2,2,24577,24577,24577,24577,24577,-0.663732119534696,0.718897418900748,0.206509502434689,0.1479975,0.1153186,0.0797769,0.05928278,0.0440955,16298254566297,1237671125370339328,0,1.58244510465026
science,K2,Kepler,hlsp_k2sff,kepler,OPTICAL,k2sff211405472,,k2sff211405472-c05_lc,132.996902,11.724776,,,timeseries,2,57139.0959716435,57213.9442542824,1800,418400000000,905000000000,,NaN,hlsp_k2sff,5,POLYGON ICRS 132.99463263 11.72699800 132.99463267 11.72255400 132.99917133 11.72255400 132.99917137 11.72699800,http://archive.stsci.edu/hlsps/k2sff/c05/211400000/05472/hlsp_k2sff_k2_lightcurve_211405472-c05_kepler_v1_llc.png,False,5885,9200169135,9200169135,653.065239633936,1237671262272357036,132.996863706706,11.7247896961342,0.143703008036576,2,6004,301,5,116,684,1,0,6,1,1,0,17661174088192,275280593408,268468224,4503599895838720,268468224,17592454643712,21.19861,18.54233,17.14656,16.50648,16.13643,0.06932318,0.02214147,0.01231409,0.008778068,0.0148581,21.4458,18.6353,17.21905,16.55752,16.18062,0.1491793,0.008022864,0.003957431,0.003378433,0.006384022,0.6285915,1.396356,21.2148,18.55914,17.15914,16.5103,16.13915,0.07634546,0.007654592,0.004982564,0.005201468,0.006851486,21.21465,18.55905,17.15914,16.50931,16.13912,0.08906752,0.007654447,0.004982563,0.005200536,0.006851526,0,0,0,1,0,1.130071,1.330509,1.153653,0.9493215,0.9777174,257,216539107,5121925,3,3,24577,24705,24577,24577,24705,-0.667729252069198,0.716130544150933,0.203210948684362,0.1128348,0.08792013,0.06082274,0.04519781,0.03361887,16298240064017,1237671262272356352,0,1.22533934038687
science,K2,Kepler,hlsp_k2sff,kepler,OPTICAL,k2sff211404014,,k2sff211404014-c05_lc,132.871658,11.703304,,,timeseries,2,57139.0959716435,57213.9442542824,1800,418400000000,905000000000,,NaN,hlsp_k2sff,5,POLYGON ICRS 132.86938881 11.70552600 132.86938884 11.70108200 132.87392716 11.70108200 132.87392719 11.70552600,http://archive.stsci.edu/hlsps/k2sff/c05/211400000/04014/hlsp_k2sff_k2_lightcurve_211404014-c05_kepler_v1_llc.png,False,5885,9200169073,9200169073,374.364582040792,1237671262272291133,132.871617003642,11.7033032354973,0.144544925530308,2,6004,301,5,115,317,1,0,6,1,1,0,68987912192,268468224,268468224,4503599895838720,268468224,268468224,17.01734,15.91924,15.56529,15.47246,15.42681,0.01317688,0.009122768,0.00853592,0.008784384,0.01215457,17.04216,15.96215,15.62677,15.50976,15.4697,0.007200439,0.002048478,0.001989622,0.002063444,0.004238256,0.6674423,1.503933,17.01921,15.92149,15.57249,15.46579,15.42183,0.007992036,0.003842015,0.00368217,0.00438457,0.00559178,17.01791,15.92115,15.57249,15.46437,15.42199,0.007990638,0.003841868,0.003682169,0.00438334,0.00559179,0,0,0,0,0,1.069859,1.187327,1.217112,1.001853,0.9765472,257,216225512,5121913,3,3,24577,24705,24577,24577,24577,-0.666214020508616,0.717644265751472,0.202843749501375,0.1241098,0.09670554,0.06690045,0.0497142,0.03697823,16298244915235,1237671262272290816,0,1.29909311904042
science,K2,Kepler,hlsp_k2sff,kepler,OPTICAL,k2sff211410502,,k2sff211410502-c05_lc,132.653473,11.800231,,,timeseries,2,57139.0959716435,57213.9442542824,1800,418400000000,905000000000,,NaN,hlsp_k2sff,5,POLYGON ICRS 132.65120301 11.80245300 132.65120305 11.79800900 132.65574295 11.79800900 132.65574299 11.80245300,http://archive.stsci.edu/hlsps/k2sff/c05/211400000/10502/hlsp_k2sff_k2_lightcurve_211410502-c05_kepler_v1_llc.png,False,5885,9200169418,9200169418,596.448642587592,1237671125370274013,132.653438196717,11.8002094043296,0.14520929468359,2,5972,301,6,116,221,1,0,6,1,1,0,35255507619856,268468240,268468240,4503599895973904,268468240,268603408,16.6987,15.04464,14.38345,14.23449,14.11894,0.01447253,0.01226721,0.0124198,0.01127682,0.008782686,16.75577,15.07203,14.4611,14.27,14.17651,0.006556525,0.001378399,0.001579097,0.002336687,0.003702513,0.727549,1.579127,16.71102,15.03943,14.40868,14.21261,14.1216,0.006991511,0.003226393,0.003132397,0.003106792,0.00366361,16.71096,15.03728,14.40872,14.21145,14.12137,0.006991512,0.003224629,0.003132405,0.003105714,0.003663383,0,0,0.8131142,0,1,1.510541,1.359969,1.396304,1.366892,1.388846,257,217428301,5063094,2,2,24577,24577,24577,24577,24577,-0.663243047439721,0.71992260806152,0.204499629400082,0.1362547,0.1061688,0.07344706,0.05457903,0.04059678,16298253575550,1237671125370273792,3.00287710074409E+18,1.45855273458292
science,K2,Kepler,hlsp_k2sff,kepler,OPTICAL,k2sff211413740,,k2sff211413740-c05_lc,132.785706,11.848057,,,timeseries,2,57139.0959716435,57213.9442542824,1800,418400000000,905000000000,,NaN,hlsp_k2sff,5,POLYGON ICRS 132.78343561 11.85027900 132.78343565 11.84583500 132.78797635 11.84583500 132.78797639 11.85027900,http://archive.stsci.edu/hlsps/k2sff/c05/211400000/13740/hlsp_k2sff_k2_lightcurve_211413740-c05_kepler_v1_llc.png,False,5885,9200168127,9200168127,210.347700463541,1237671125370339643,132.785665154472,11.8480515418924,0.145246435495673,2,5972,301,6,117,315,1,0,6,0,1,0,202379129393172,2305843009482686484,2305843009484132372,2310346609111240724,2306010135251554324,2305843009483083796,15.24645,14.00833,13.63685,14.99342,13.5199,0.01505336,0.01038463,0.0183356,0.02737532,0.01272522,15.28306,14.03832,13.67126,14.35844,13.54813,0.01349789,0.0160716,0.01292054,0.01021574,0.01799047,0.7635804,1.654266,15.23883,14.00402,13.63936,15.40087,13.50708,0.004178961,0.002975042,0.002962451,0.01223379,0.003485308,15.23926,14.00336,13.63936,14.81573,13.50605,0.004178129,0.002974205,0.002962451,0.01023062,0.003482347,0,0,1,1,0,1.503284,1.442144,1.44335,1.419698,1.308566,257,217706642,5063109,2,2,24577,24577,24577,24577,24577,-0.664786493815348,0.718264493270625,0.205316914421066,0.149028,0.1161216,0.08033237,0.05969556,0.04440253,16298256179426,1237671125370339328,0,1.53446164323555
science,K2,Kepler,hlsp_k2sff,kepler,OPTICAL,k2sff211414347,,k2sff211414347-c05_lc,132.761612,11.857077,,,timeseries,2,57139.0959716435,57213.9442542824,1800,418400000000,905000000000,,NaN,hlsp_k2sff,5,POLYGON ICRS 132.75934154 11.85929900 132.75934157 11.85485500 132.76388243 11.85485500 132.76388246 11.85929900,http://archive.stsci.edu/hlsps/k2sff/c05/211400000/14347/hlsp_k2sff_k2_lightcurve_211414347-c05_kepler_v1_llc.png,False,5885,9200168167,9200168167,292.188381109736,1237671125370339668,132.761573746809,11.8570614172643,0.145982104697178,2,5972,301,6,117,340,1,0,6,0,1,0,35253361971220,269123604,270176276,4503599897546772,275148345364,269127700,16.69573,14.94885,14.31406,14.05775,13.97314,0.01456565,0.01665015,0.02100093,0.009234211,0.01078571,16.73099,14.99143,14.35333,14.10971,13.99788,0.006718794,0.03470602,0.02863664,0.01407032,0.004269802,0.7601563,1.640124,16.68636,14.95292,14.31647,14.05591,13.95468,0.006912498,0.003113061,0.002996097,0.003047723,0.003653384,16.68588,14.953,14.31648,14.05477,13.95248,0.008460142,0.003112884,0.002996098,0.003046916,0.00365128,1,0,0.9775047,0,0,1.503284,1.442144,1.44335,1.419698,1.308566,257,217707075,5063117,2,2,24577,24577,24577,24577,24577,-0.664462494136171,0.718520242305099,0.205470813703942,0.1494863,0.1164787,0.08057944,0.05987916,0.0445391,16298256346686,1237671125370339328,0,1.54475342113081
science,K2,Kepler,hlsp_k2sff,kepler,OPTICAL,k2sff211423009,,k2sff211423009-c05_lc,132.842346,11.985774,,,timeseries,2,57139.0959716435,57213.9442542824,1800,418400000000,905000000000,,NaN,hlsp_k2sff,5,POLYGON ICRS 132.84007446 11.98799600 132.84007450 11.98355200 132.84461750 11.98355200 132.84461754 11.98799600,http://archive.stsci.edu/hlsps/k2sff/c05/211400000/23009/hlsp_k2sff_k2_lightcurve_211423009-c05_kepler_v1_llc.png,False,5885,9200168608,9200168608,662.917570688385,1237671125370405010,132.842307745597,11.9857903267428,0.14697749871951,2,5972,301,6,118,146,1,0,6,1,1,0,202381275303952,268468240,268468240,4503599895838736,167126036287504,275146506256,15.27289,14.03736,13.61614,14.51541,13.43626,0.01452347,0.01768249,0.01504672,0.1263844,0.01348661,15.29632,14.07004,13.66231,14.1168,13.48867,0.006332381,0.02678109,0.02708682,0.03837452,0.02139478,0.8007532,1.737268,15.26272,14.03314,13.61345,15.13186,13.44965,0.004222873,0.002880983,0.002822844,0.01201334,0.003286985,15.2618,14.03205,13.61345,14.58137,13.44991,0.004222288,0.002880157,0.002822844,0.01022244,0.003286996,1,1,0,1,0,1.496771,1.50822,1.507656,1.557077,1.477083,257,217984636,5063125,2,2,24577,24577,24577,24577,24577,-0.665158695645326,0.717242954091591,0.207669098359329,0.1424678,0.11101,0.07679617,0.05706779,0.04244795,16298204273091,1237671125370404864,0,1.61678902697173
science,K2,Kepler,hlsp_k2sff,kepler,OPTICAL,k2sff211402684,,k2sff211402684-c05_lc,132.857056,11.682404,,,timeseries,2,57139.0959716435,57213.9442542824,1800,418400000000,905000000000,,NaN,hlsp_k2sff,5,POLYGON ICRS 132.85478698 11.68462600 132.85478702 11.68018200 132.85932498 11.68018200 132.85932502 11.68462600,http://archive.stsci.edu/hlsps/k2sff/c05/211400000/02684/hlsp_k2sff_k2_lightcurve_211402684-c05_kepler_v1_llc.png,False,5885,9200169016,9200169016,428.41023064619,1237671262272291650,132.857084109383,11.6824342640258,0.147277065877718,2,6004,301,5,115,834,1,0,6,1,1,0,175990848487440,9147936877486097,268468240,4503874773745680,268468240,268468240,23.37597,20.98694,19.60255,18.47641,17.86631,0.4415254,0.02950383,0.01638787,0.01234941,0.01785219,23.26063,21.17644,19.69431,18.54389,17.94847,0.7406108,0.06169727,0.02551677,0.01677809,0.0257436,0.6557099,1.425872,23.51167,21.0101,19.60973,18.48276,17.88394,0.3961187,0.03132601,0.01548339,0.009908004,0.01555908,23.51093,21.01017,19.60973,18.47585,17.88452,0.3959483,0.03132485,0.02013167,0.009905679,0.01555941,0,0,1,0,0,1.066595,1.163295,1.221825,0.9990348,0.9734762,257,216225312,5121909,3,3,24577,24705,24577,24577,24577,-0.666082179316652,0.717867337703887,0.202487075772043,0.1238318,0.0964889,0.06675058,0.04960283,0.03689539,16298245048680,1237671262272290816,0,1.29245824041733
science,K2,Kepler,hlsp_k2sff,kepler,OPTICAL,k2sff211410523,,k2sff211410523-c05_lc,132.845032,11.800491,,,timeseries,2,57139.0959716435,57213.9442542824,1800,418400000000,905000000000,,NaN,hlsp_k2sff,5,POLYGON ICRS 132.84276201 11.80271300 132.84276204 11.79826900 132.84730196 11.79826900 132.84730199 11.80271300,http://archive.stsci.edu/hlsps/k2sff/c05/211400000/10523/hlsp_k2sff_k2_lightcurve_211410523-c05_kepler_v1_llc.png,False,5885,9200169421,9200169421,62.5920129355103,1237671262272290962,132.844992324663,11.8004776442609,0.147848924810766,2,6004,301,5,115,146,1,0,6,0,1,0,554222850282004,2310346609110192148,2315017334506295828,2594310879879008309,2594240511403266068,2315017334506295316,13.38115,15.26093,15.63818,14.91757,14.0955,0.01232602,0.2545561,0.2060595,0.2136734,0.2605061,13.36799,13.30035,13.02434,12.28159,11.71199,0.0481733,0.03761637,0.01828576,0.01863348,0.05244389,2.865882,5.662839,15.77176,13.71137,13.51203,12.48765,12.25682,0.01508263,0.01004459,0.009865774,0.01109052,0.01265882,13.38052,13.9672,13.51203,12.50826,12.8188,0.003937982,0.009098588,0.009865774,0.01119872,0.01335181,1,0.8083741,0,0.1667095,0.7076364,1.088443,1.251781,1.231791,1.023926,1.020846,257,216225406,5121911,3,3,24577,24705,24577,24577,24577,-0.665645566687041,0.717700499353055,0.204504212128416,0.1420676,0.1106981,0.07658042,0.05690746,0.0423287,16298258282522,1237671262272290816,0,6.28412072925431
science,K2,Kepler,hlsp_k2sff,kepler,OPTICAL,k2sff211407446,,k2sff211407446-c05_lc,132.930145,11.754836,,,timeseries,2,57139.0959716435,57213.9442542824,1800,418400000000,905000000000,,NaN,hlsp_k2sff,5,POLYGON ICRS 132.92787538 11.75705800 132.92787542 11.75261400 132.93241458 11.75261400 132.93241462 11.75705800,http://archive.stsci.edu/hlsps/k2sff/c05/211400000/07446/hlsp_k2sff_k2_lightcurve_211407446-c05_kepler_v1_llc.png,False,5885,9200169236,9200169236,394.136114570981,1237671262272291289,132.930103464549,11.7548297455836,0.148113188846328,2,6004,301,5,115,473,1,0,6,0,1,0,35253361442832,275146375184,269910032,4503599897280528,288230376420179984,268599312,19.59821,17.71073,16.89287,16.63561,16.49894,5.909029,0.7153191,0.08138566,0.1061529,1.348225,19.77072,17.87155,16.97266,16.69896,16.59704,16.11276,1.693624,0.1897375,0.2796444,3.72831,0.6449934,1.38885,19.61161,17.74905,16.90308,16.63945,16.50059,0.05985196,0.007484379,0.004831007,0.005379113,0.01002374,19.61161,17.74905,16.90308,16.63786,16.5002,0.2247562,0.007484159,0.004831007,0.005378938,0.01100108,1,0,1,1,1,1.096268,1.296084,1.19663,0.9990576,0.9917059,257,216225454,5121911,3,3,24577,24705,24577,24577,24577,-0.666821714945069,0.716829978876679,0.203724279017934,0.1242136,0.09678637,0.06695636,0.04975576,0.03700914,16298257954476,1237671262272290816,0,1.28756580740142
science,K2,Kepler,hlsp_k2sff,kepler,OPTICAL,k2sff211410817,,k2sff211410817-c05_lc,132.821259,11.804496,,,timeseries,2,57139.0959716435,57213.9442542824,1800,418400000000,905000000000,,NaN,hlsp_k2sff,5,POLYGON ICRS 132.81898897 11.80671800 132.81898901 11.80227400 132.82352899 11.80227400 132.82352903 11.80671800,http://archive.stsci.edu/hlsps/k2sff/c05/211400000/10817/hlsp_k2sff_k2_lightcurve_211410817-c05_kepler_v1_llc.png,False,5885,9200169443,9200169443,9.68957847351167,1237671262272290995,132.821220825842,11.8044786972795,0.148242383416556,2,6004,301,5,115,179,1,0,6,0,1,0,483854106103932,2305843009482817564,2603247710658007068,2310513734878920764,2594240511403266076,2603247710658007068,13.68331,14.80315,15.61209,14.87551,13.57996,0.01153837,0.1538432,0.1522378,0.2120762,0.08052148,13.65687,13.12103,12.85193,12.07212,11.38116,0.0199191,0.02972789,0.007572444,0.01845871,0.01027933,3.069631,7.088447,16.39768,14.05546,13.21041,12.24332,12.1479,0.01789256,0.01110403,0.009405385,0.01079581,0.01397877,13.66708,13.83544,13.43058,12.59133,12.35766,0.003946944,0.009563773,0.010127,0.0117972,0.01209031,0.9942976,0.8368432,0.25736,0.4255187,0.8353655,1.088443,1.251781,1.231791,1.023926,1.020846,257,216225203,5121906,3,3,24577,24705,24577,24577,24577,-0.665338033484004,0.717966131438676,0.204572567336435,0.1445567,0.1126376,0.07792217,0.05790452,0.04307033,16298259961827,1237671262272290816,0,7.39576332882985
science,K2,Kepler,hlsp_k2sff,kepler,OPTICAL,k2sff211411048,,k2sff211411048-c05_lc,132.84227,11.807766,,,timeseries,2,57139.0959716435,57213.9442542824,1800,418400000000,905000000000,,NaN,hlsp_k2sff,5,POLYGON ICRS 132.83999995 11.80998800 132.83999998 11.80554400 132.84454002 11.80554400 132.84454005 11.80998800,http://archive.stsci.edu/hlsps/k2sff/c05/211400000/11048/hlsp_k2sff_k2_lightcurve_211411048-c05_kepler_v1_llc.png,False,5885,9200169459,9200169459,56.5007137116727,1237671262272291037,132.84223040188,11.8077516681213,0.148770049491664,2,6004,301,5,115,221,1,0,6,0,1,0,175956490588180,268959764,140737893011476,292733976049090580,288230376556367892,270434324,18.01653,16.05053,15.44605,15.19235,14.99851,0.5016841,0.08170091,0.01924963,0.03363046,0.1295562,18.10027,16.16535,15.48826,15.19655,15.05629,1.364005,0.1507648,0.03916935,0.08952482,0.3635938,0.6810737,1.452746,18.03378,16.118,15.45135,15.15942,14.99611,0.0125841,0.004008249,0.003601369,0.004123059,0.005097897,18.03588,16.11716,15.45135,15.15588,14.99706,0.01257656,0.00400474,0.003601368,0.004120147,0.005096896,1,1,1,0,0,1.088443,1.251781,1.231791,1.023926,1.020846,257,216225445,5121911,3,2,24577,24705,24577,24577,24577,-0.665593309701736,0.717713543145974,0.204628483025069,0.1434032,0.1117388,0.07730036,0.05744246,0.04272664,16298258278002,1237671262272290816,3.00289964073246E+18,1.36777104594474
science,K2,Kepler,hlsp_k2sff,kepler,OPTICAL,k2sff211402126,,k2sff211402126-c05_lc,132.70047,11.673193,,,timeseries,2,57139.0959716435,57213.9442542824,1800,418400000000,905000000000,,NaN,hlsp_k2sff,5,POLYGON ICRS 132.69820105 11.67541500 132.69820109 11.67097100 132.70273891 11.67097100 132.70273895 11.67541500,http://archive.stsci.edu/hlsps/k2sff/c05/211400000/02126/hlsp_k2sff_k2_lightcurve_211402126-c05_kepler_v1_llc.png,False,5885,9200168989,9200168989,621.983480852739,1237671262272225392,132.700509302709,11.6731777297191,0.149069947427827,2,6004,301,5,114,112,1,0,6,1,1,0,35255507615760,268599312,268468240,4503599895838736,268468240,268468240,18.63824,16.64558,15.81681,15.52341,15.342,0.02067956,0.01375169,0.01265034,0.01447908,0.01214168,18.67556,16.66868,15.85539,15.5535,15.37936,0.01903244,0.002655802,0.002156336,0.002090299,0.004150802,0.7517263,1.7158,18.64085,16.6402,15.80899,15.5169,15.34776,0.01615219,0.004341244,0.00347471,0.004245118,0.005606835,18.64273,16.63984,15.80899,15.51738,15.3469,0.01613499,0.004339645,0.00347471,0.004243987,0.005592676,0,0,1,0,0,1.065404,1.1297,1.354958,1.050695,0.9510023,257,215943778,5121893,3,3,24577,24705,24705,24577,24577,-0.664140121939635,0.719708920127368,0.20232886279299,0.119332,0.09298272,0.06432501,0.04780038,0.0355547,16298215725825,1237671262272225280,0,1.46545926196021
